side,cluster_id,blind_profit_sum,blind_bet_count,model_profit_sum,model_bet_count
OVER,2024021249:8478024,2.4400000000000004,3,0.0,0
OVER,2024021249:8481692,-3.0,3,-1.0,1
OVER,2024021250:8482821,2.76,3,0.0,0
OVER,2024021251:8475660,-3.0,3,0.0,0
OVER,2024021251:8475683,2.87,3,2.87,3
OVER,2024021252:8475883,2.41,3,2.41,3
OVER,2024021252:8479292,2.41,3,0.0,0
OVER,2024021253:8473503,2.87,3,0.0,0
OVER,2024021254:8477405,-3.0,3,-3.0,3
OVER,2024021254:8478048,2.66,3,0.0,0
OVER,2024021255:8479979,2.79,3,0.0,0
OVER,2024021256:8478406,2.64,3,2.64,3
OVER,2024021256:8480947,2.64,3,1.78,2
OVER,2024021257:8477424,2.3200000000000003,3,0.0,0
OVER,2024021257:8478872,2.87,3,2.87,3
OVER,2024021258:8478499,2.94,3,2.94,3
OVER,2024021259:8475311,2.47,3,2.47,3
OVER,2024021259:8480843,-3.0,3,0.0,0
OVER,2024021260:8478470,2.8499999999999996,3,0.0,0
OVER,2024021262:8474596,-3.0,3,-3.0,3
OVER,2024021262:8477465,2.6100000000000003,3,0.0,0
OVER,2024021263:8475717,2.5100000000000002,3,2.5100000000000002,3
OVER,2024021264:8479406,-3.0,3,0.0,0
OVER,2024021264:8481692,-3.0,3,-3.0,3
OVER,2024021265:8477405,-2.0,2,-2.0,2
OVER,2024021265:8481035,1.88,2,1.88,2
OVER,2024021266:8478048,-1.0,1,0.0,0
OVER,2024021266:8481611,2.64,3,2.64,3
OVER,2024021268:8477970,2.41,3,2.41,3
OVER,2024021269:8476932,-3.0,3,-3.0,3
OVER,2024021269:8482487,2.59,3,2.59,3
OVER,2024021270:8482411,-2.0,2,0.0,0
OVER,2024021270:8482982,-2.0,2,0.0,0
OVER,2024021271:8481519,1.55,2,0.0,0
OVER,2024021272:8478872,-3.0,3,0.0,0
OVER,2024021272:8479193,2.6500000000000004,3,0.0,0
OVER,2024021273:8479406,-3.0,3,-3.0,3
OVER,2024021273:8480947,2.31,3,2.31,3
OVER,2024021274:8478499,-3.0,3,-3.0,3
OVER,2024021274:8481020,-2.0,2,0.0,0
OVER,2024021275:8475831,-3.0,3,0.0,0
OVER,2024021275:8476412,-3.0,3,-3.0,3
OVER,2024021276:8478905,-1.0,1,0.0,0
OVER,2024021277:8474593,-3.0,3,-3.0,3
OVER,2024021277:8478009,0.8700000000000001,1,0.0,0
OVER,2024021278:8477465,2.6500000000000004,3,2.6500000000000004,3
OVER,2024021279:8475883,-3.0,3,-3.0,3
OVER,2024021279:8479361,-3.0,3,0.0,0
OVER,2024021280:8473503,-3.0,3,0.0,0
OVER,2024021280:8477992,-3.0,3,-3.0,3
OVER,2024021281:8479292,-3.0,3,-3.0,3
OVER,2024021281:8482982,2.75,3,0.0,0
OVER,2024021282:8479973,-3.0,3,0.0,0
OVER,2024021283:8481692,3.0799999999999996,3,3.0799999999999996,3
OVER,2024021283:8484312,-2.0,2,0.0,0
OVER,2024021284:8475809,-3.0,3,-3.0,3
OVER,2024021284:8480843,-3.0,3,0.0,0
OVER,2024021285:8478470,1.43,2,1.43,2
OVER,2024021285:8482821,-2.0,2,0.0,0
OVER,2024021286:8475660,1.8199999999999998,2,0.0,0
OVER,2024021286:8479979,1.8199999999999998,2,0.0,0
OVER,2024021287:8471734,-2.0,2,0.0,0
OVER,2024021287:8475683,-2.0,2,-2.0,2
OVER,2024021288:8477424,1.8599999999999999,2,0.0,0
OVER,2024021289:8475311,-2.0,2,0.0,0
OVER,2024021289:8475717,1.78,2,1.78,2
OVER,2024021290:8480382,1.8199999999999998,2,0.0,0
OVER,2024021301:8478470,2.54,3,0.8799999999999999,1
OVER,2024021301:8481611,-3.0,3,-3.0,3
OVER,2024021302:8476945,2.43,3,2.43,3
OVER,2024021303:8482076,-2.0,2,-2.0,2
OVER,2024021304:8477424,2.54,3,0.0,0
OVER,2024021304:8479979,-3.0,3,0.0,0
OVER,2024021305:8480947,-2.0,2,0.0,0
OVER,2024021306:8479973,-2.0,2,-2.0,2
OVER,2024021306:8480382,-2.0,2,0.0,0
OVER,2024021307:8473503,-3.0,3,-3.0,3
OVER,2024021307:8482783,2.31,3,2.31,3
OVER,2024021308:8479361,2.35,3,2.35,3
OVER,2024021309:8475883,2.7399999999999998,3,0.0,0
OVER,2024021309:8476999,2.7399999999999998,3,0.0,0
OVER,2024021310:8477992,-3.0,3,-1.0,1
OVER,2024021310:8478048,2.6799999999999997,3,0.95,1
OVER,2024021311:8477968,-3.0,3,0.0,0
OVER,2024021312:8477405,-1.0,1,0.0,0
OVER,2024021312:8482982,2.5200000000000005,3,0.0,0
UNDER,2024020003:8475831,0.78,1,0.0,0
UNDER,2024020003:8476412,-1.0,1,-1.0,1
UNDER,2024020004:8475683,-1.0,1,0.0,0
UNDER,2024020004:8476914,-1.0,1,0.0,0
UNDER,2024020005:8475852,0.8400000000000001,1,0.8400000000000001,1
UNDER,2024020006:8478470,-3.0,3,0.0,0
UNDER,2024020007:8477465,-3.0,3,0.0,0
UNDER,2024020007:8478048,-3.0,3,-3.0,3
UNDER,2024020008:8476945,-3.0,3,0.0,0
UNDER,2024020008:8479973,2.6799999999999997,3,0.0,0
UNDER,2024020009:8478435,1.62,2,0.0,0
UNDER,2024020009:8481668,2.7399999999999998,3,0.0,0
UNDER,2024020010:8478499,-2.0,2,0.0,0
UNDER,2024020010:8480382,1.8299999999999998,2,1.8299999999999998,2
UNDER,2024020011:8480051,2.41,3,2.41,3
UNDER,2024020011:8480280,2.75,3,0.0,0
UNDER,2024020012:8480045,2.5700000000000003,3,0.0,0
UNDER,2024020013:8475683,-3.0,3,0.0,0
UNDER,2024020014:8478024,2.42,3,2.42,3
UNDER,2024020015:8474593,2.6500000000000004,3,0.0,0
UNDER,2024020016:8473575,2.31,3,0.0,0
UNDER,2024020016:8478971,2.39,3,0.0,0
UNDER,2024020017:8475809,2.78,3,0.0,0
UNDER,2024020017:8479979,-3.0,3,0.0,0
UNDER,2024020018:8478007,2.6999999999999997,3,2.6999999999999997,3
UNDER,2024020018:8479406,-3.0,3,0.0,0
UNDER,2024020019:8478406,-3.0,3,-3.0,3
UNDER,2024020019:8480981,-3.0,3,0.0,0
UNDER,2024020020:8475883,2.58,3,0.0,0
UNDER,2024020020:8476883,2.58,3,2.58,3
UNDER,2024020021:8476945,-3.0,3,0.0,0
UNDER,2024020021:8482821,-3.0,3,-3.0,3
UNDER,2024020022:8480947,-3.0,3,-3.0,3
UNDER,2024020022:8481035,-2.0,2,0.0,0
UNDER,2024020023:8476412,1.6800000000000002,2,1.6800000000000002,2
UNDER,2024020023:8478499,2.5200000000000005,3,0.0,0
UNDER,2024020024:8475311,2.63,3,0.0,0
UNDER,2024020024:8480280,-2.0,2,-1.0,1
UNDER,2024020025:8482221,2.5700000000000003,3,0.0,0
UNDER,2024020026:8476932,2.42,3,0.8300000000000001,1
UNDER,2024020026:8482446,-2.0,2,0.0,0
UNDER,2024020027:8476999,2.2800000000000002,3,0.0,0
UNDER,2024020027:8478470,2.5700000000000003,3,2.5700000000000003,3
UNDER,2024020028:8477424,2.41,3,0.0,0
UNDER,2024020029:8476883,-4.0,4,-4.0,4
UNDER,2024020029:8481611,-4.0,4,0.0,0
UNDER,2024020030:8478048,2.71,3,1.8599999999999999,2
UNDER,2024020030:8478971,-3.0,3,0.0,0
UNDER,2024020031:8474593,-3.0,3,-3.0,3
UNDER,2024020031:8479292,-3.0,3,0.0,0
UNDER,2024020032:8473575,2.39,3,0.0,0
UNDER,2024020032:8479979,-3.0,3,0.0,0
UNDER,2024020033:8470594,-3.0,3,-3.0,3
UNDER,2024020033:8478916,-3.0,3,0.0,0
UNDER,2024020034:8480193,2.58,3,2.58,3
UNDER,2024020034:8480382,2.76,3,0.0,0
UNDER,2024020035:8478905,1.6700000000000002,2,1.6700000000000002,2
UNDER,2024020035:8481692,-3.0,3,-3.0,3
UNDER,2024020036:8475717,2.35,3,0.0,0
UNDER,2024020036:8475852,-3.0,3,0.0,0
UNDER,2024020037:8480843,-3.0,3,0.0,0
UNDER,2024020038:8476945,2.5900000000000003,3,0.0,0
UNDER,2024020038:8479406,-2.0,2,0.0,0
UNDER,2024020039:8475831,1.8499999999999999,2,0.0,0
UNDER,2024020040:8478435,1.6400000000000001,2,0.0,0
UNDER,2024020040:8479973,2.6799999999999997,3,0.0,0
UNDER,2024020042:8475683,2.6799999999999997,3,0.8999999999999999,1
UNDER,2024020042:8480280,2.2800000000000002,3,0.0,0
UNDER,2024020043:8475311,-2.0,2,0.0,0
UNDER,2024020043:8476341,1.61,2,0.0,0
UNDER,2024020044:8474596,2.39,3,0.0,0
UNDER,2024020045:8478048,-3.0,3,0.0,0
UNDER,2024020045:8479312,2.8,3,0.0,0
UNDER,2024020046:8477465,2.4400000000000004,3,0.0,0
UNDER,2024020046:8478470,2.9099999999999997,3,2.9099999999999997,3
UNDER,2024020047:8478009,-3.0,3,0.0,0
UNDER,2024020047:8480382,-3.0,3,0.0,0
UNDER,2024020048:8476883,-3.0,3,0.0,0
UNDER,2024020048:8481668,2.78,3,0.0,0
UNDER,2024020049:8478499,2.38,3,0.0,0
UNDER,2024020049:8480313,2.2800000000000002,3,0.0,0
UNDER,2024020050:8474593,2.5,3,2.5,3
UNDER,2024020050:8481611,-3.0,3,0.0,0
UNDER,2024020051:8478007,2.49,3,0.0,0
UNDER,2024020051:8481519,-2.0,2,0.0,0
UNDER,2024020052:8476412,2.7199999999999998,3,0.0,0
UNDER,2024020052:8479406,-3.0,3,-3.0,3
UNDER,2024020053:8477424,-3.0,3,0.0,0
UNDER,2024020053:8478916,-3.0,3,0.0,0
UNDER,2024020054:8478406,-3.0,3,-3.0,3
UNDER,2024020054:8479979,-3.0,3,0.0,0
UNDER,2024020055:8475852,2.73,3,0.0,0
UNDER,2024020055:8481692,-3.0,3,0.0,0
UNDER,2024020056:8479973,-3.0,3,0.0,0
UNDER,2024020056:8481035,-3.0,3,0.0,0
UNDER,2024020057:8477465,2.42,3,0.0,0
UNDER,2024020057:8480045,-3.0,3,0.0,0
UNDER,2024020058:8476932,-3.0,3,0.0,0
UNDER,2024020058:8479496,1.8599999999999999,2,0.0,0
UNDER,2024020059:8480382,2.42,3,0.0,0
UNDER,2024020060:8478971,-2.0,2,0.0,0
UNDER,2024020060:8480843,-3.0,3,0.0,0
UNDER,2024020061:8478470,2.59,3,0.9099999999999999,1
UNDER,2024020062:8474593,-3.0,3,0.0,0
UNDER,2024020062:8476341,-3.0,3,0.0,0
UNDER,2024020063:8471734,-1.0,1,-1.0,1
UNDER,2024020063:8475660,2.54,3,0.0,0
UNDER,2024020064:8476883,2.7399999999999998,3,2.7399999999999998,3
UNDER,2024020065:8475683,-3.0,3,0.0,0
UNDER,2024020065:8480947,1.51,2,0.0,0
UNDER,2024020066:8479193,2.58,3,0.0,0
UNDER,2024020066:8479292,2.63,3,0.0,0
UNDER,2024020067:8480193,2.5,3,0.8700000000000001,1
UNDER,2024020067:8482221,2.34,3,0.0,0
UNDER,2024020068:8478009,-3.0,3,0.0,0
UNDER,2024020068:8480981,-2.0,2,0.0,0
UNDER,2024020069:8475717,1.6600000000000001,2,0.0,0
UNDER,2024020069:8477424,-3.0,3,0.0,0
UNDER,2024020070:8475852,2.29,3,1.55,2
UNDER,2024020070:8477970,2.59,3,0.0,0
UNDER,2024020071:8475831,1.9599999999999997,2,1.0499999999999998,1
UNDER,2024020071:8478905,1.78,2,1.78,2
UNDER,2024020072:8475883,1.7400000000000002,2,0.0,0
UNDER,2024020072:8482446,-2.0,2,-2.0,2
UNDER,2024020073:8476945,2.5500000000000003,3,0.0,0
UNDER,2024020073:8478406,2.45,3,2.45,3
UNDER,2024020074:8480382,2.63,3,0.0,0
UNDER,2024020074:8480843,-3.0,3,0.0,0
UNDER,2024020075:8476341,2.62,3,0.0,0
UNDER,2024020076:8479312,-3.0,3,-2.0,2
UNDER,2024020077:8479973,2.33,3,0.0,0
UNDER,2024020077:8479979,-3.0,3,0.0,0
UNDER,2024020078:8475683,2.46,3,2.46,3
UNDER,2024020079:8476932,2.7199999999999998,3,0.0,0
UNDER,2024020079:8478048,-3.0,3,0.0,0
UNDER,2024020080:8474593,-3.0,3,0.0,0
UNDER,2024020081:8473575,1.57,2,0.0,0
UNDER,2024020081:8480051,-2.0,2,-2.0,2
UNDER,2024020082:8480947,2.38,3,2.38,3
UNDER,2024020082:8481035,-3.0,3,0.0,0
UNDER,2024020083:8479406,2.39,3,0.0,0
UNDER,2024020083:8480193,-3.0,3,-3.0,3
UNDER,2024020084:8480981,-2.0,2,-2.0,2
UNDER,2024020084:8481611,2.38,3,0.0,0
UNDER,2024020085:8480045,-3.0,3,0.0,0
UNDER,2024020085:8482821,1.74,2,1.74,2
UNDER,2024020086:8478971,2.69,3,0.0,0
UNDER,2024020086:8480280,-3.0,3,-2.0,2
UNDER,2024020087:8478435,1.7000000000000002,2,1.7000000000000002,2
UNDER,2024020087:8478916,2.5500000000000003,3,0.0,0
UNDER,2024020089:8477970,0.95,1,0.0,0
UNDER,2024020091:8476883,1.7000000000000002,2,0.0,0
UNDER,2024020091:8476932,-2.0,2,0.0,0
UNDER,2024020092:8479292,1.8599999999999999,2,1.8599999999999999,2
UNDER,2024020092:8481035,-2.0,2,0.0,0
UNDER,2024020093:8475683,1.78,2,0.0,0
UNDER,2024020093:8479406,1.8599999999999999,2,0.0,0
UNDER,2024020094:8474596,-2.0,2,0.0,0
UNDER,2024020094:8477992,-1.0,1,0.0,0
UNDER,2024020095:8479979,1.8199999999999998,2,0.0,0
UNDER,2024020095:8480045,-2.0,2,0.0,0
UNDER,2024020096:8478048,1.8599999999999999,2,0.0,0
UNDER,2024020096:8478470,1.9,2,0.0,0
UNDER,2024020097:8480193,1.7000000000000002,2,0.0,0
UNDER,2024020097:8483710,-2.0,2,0.0,0
UNDER,2024020098:8478009,1.6600000000000001,2,0.0,0
UNDER,2024020098:8479312,-2.0,2,0.0,0
UNDER,2024020099:8476412,1.6600000000000001,2,0.0,0
UNDER,2024020099:8476945,-2.0,2,0.0,0
UNDER,2024020100:8475852,1.78,2,0.9099999999999999,1
UNDER,2024020100:8480947,-2.0,2,0.0,0
UNDER,2024020102:8477968,1.78,2,0.0,0
UNDER,2024020102:8481692,-2.0,2,-2.0,2
UNDER,2024020103:8475883,-2.0,2,0.0,0
UNDER,2024020103:8479973,-2.0,2,-2.0,2
UNDER,2024020104:8476341,-2.0,2,0.0,0
UNDER,2024020104:8478971,1.8599999999999999,2,0.0,0
UNDER,2024020105:8478406,-2.0,2,-2.0,2
UNDER,2024020105:8480843,-2.0,2,0.0,0
UNDER,2024020107:8478492,-2.0,2,-2.0,2
UNDER,2024020107:8479496,1.6600000000000001,2,0.0,0
UNDER,2024020108:8478905,1.78,2,1.78,2
UNDER,2024020108:8480313,1.6600000000000001,2,1.6600000000000001,2
UNDER,2024020109:8479193,0.8700000000000001,1,0.0,0
UNDER,2024020109:8480280,1.6600000000000001,2,0.0,0
UNDER,2024020110:8476412,-1.0,1,0.0,0
UNDER,2024020110:8479361,1.78,2,0.0,0
UNDER,2024020111:8475660,-2.0,2,0.0,0
UNDER,2024020112:8470594,0.9099999999999999,1,0.0,0
UNDER,2024020112:8476883,1.7400000000000002,2,0.0,0
UNDER,2024020113:8475683,1.95,2,0.0,0
UNDER,2024020113:8478048,1.8599999999999999,2,0.0,0
UNDER,2024020114:8478435,-2.0,2,-2.0,2
UNDER,2024020114:8481611,-1.0,1,0.0,0
UNDER,2024020115:8478872,1.6,2,0.0,0
UNDER,2024020115:8481020,0.8300000000000001,1,0.0,0
UNDER,2024020116:8476945,-2.0,2,-2.0,2
UNDER,2024020117:8478406,1.7400000000000002,2,1.7400000000000002,2
UNDER,2024020117:8479496,-2.0,2,0.0,0
UNDER,2024020118:8476999,0.8,1,0.8,1
UNDER,2024020119:8474596,1.6,2,0.0,0
UNDER,2024020119:8478009,-2.0,2,0.0,0
UNDER,2024020120:8475852,-2.0,2,0.0,0
UNDER,2024020121:8482446,-2.0,2,0.0,0
UNDER,2024020122:8479312,-2.0,2,0.0,0
UNDER,2024020122:8480045,0.95,1,0.0,0
UNDER,2024020123:8479406,0.8700000000000001,1,0.8700000000000001,1
UNDER,2024020123:8481035,1.7000000000000002,2,0.0,0
UNDER,2024020125:8476932,-2.0,2,0.0,0
UNDER,2024020125:8480280,1.8599999999999999,2,0.0,0
UNDER,2024020126:8476412,1.9,2,0.0,0
UNDER,2024020126:8478470,-2.0,2,-2.0,2
UNDER,2024020127:8479292,1.8599999999999999,2,0.0,0
UNDER,2024020128:8471734,-2.0,2,0.0,0
UNDER,2024020129:8481692,-2.0,2,0.0,0
UNDER,2024020130:8473575,1.7400000000000002,2,0.0,0
UNDER,2024020130:8481519,1.78,2,0.0,0
UNDER,2024020131:8480193,1.7000000000000002,2,1.7000000000000002,2
UNDER,2024020132:8479979,1.6600000000000001,2,0.0,0
UNDER,2024020133:8477968,-2.0,2,0.0,0
UNDER,2024020133:8480947,1.57,2,1.57,2
UNDER,2024020134:8477970,-1.0,1,-1.0,1
UNDER,2024020134:8478492,0.95,1,0.0,0
UNDER,2024020135:8475883,1.78,2,0.0,0
UNDER,2024020135:8478916,-2.0,2,-2.0,2
UNDER,2024020136:8475660,-1.0,1,0.0,0
UNDER,2024020136:8475717,-1.0,1,0.0,0
UNDER,2024020137:8474593,1.8199999999999998,2,0.0,0
UNDER,2024020138:8480051,1.8599999999999999,2,1.8599999999999999,2
UNDER,2024020139:8481020,1.7400000000000002,2,0.0,0
UNDER,2024020140:8475683,1.7000000000000002,2,0.0,0
UNDER,2024020140:8480045,1.57,2,0.0,0
UNDER,2024020141:8476883,-2.0,2,0.0,0
UNDER,2024020142:8478007,-2.0,2,0.0,0
UNDER,2024020142:8479973,1.7400000000000002,2,0.0,0
UNDER,2024020143:8476932,1.6600000000000001,2,0.0,0
UNDER,2024020143:8476945,-2.0,2,0.0,0
UNDER,2024020144:8475852,0.8300000000000001,1,0.0,0
UNDER,2024020144:8480382,1.6600000000000001,2,0.0,0
UNDER,2024020145:8478406,1.6600000000000001,2,1.6600000000000001,2
UNDER,2024020145:8478971,-2.0,2,0.0,0
UNDER,2024020146:8480947,1.54,2,1.54,2
UNDER,2024020146:8481611,-2.0,2,0.0,0
UNDER,2024020147:8478435,-2.0,2,-2.0,2
UNDER,2024020147:8478499,1.6600000000000001,2,0.0,0
UNDER,2024020148:8476914,1.62,2,1.62,2
UNDER,2024020148:8481035,-2.0,2,-2.0,2
UNDER,2024020149:8478470,2.46,3,2.46,3
UNDER,2024020150:8476999,-3.0,3,0.0,0
UNDER,2024020150:8480981,2.69,3,0.0,0
UNDER,2024020151:8478048,-2.0,2,0.0,0
UNDER,2024020151:8480313,1.89,2,0.0,0
UNDER,2024020152:8478009,2.41,3,0.0,0
UNDER,2024020152:8480843,-3.0,3,0.0,0
UNDER,2024020153:8470594,2.9899999999999998,3,1.0499999999999998,1
UNDER,2024020153:8482446,-3.0,3,0.0,0
UNDER,2024020154:8477970,2.7699999999999996,3,2.7699999999999996,3
UNDER,2024020154:8479496,2.8899999999999997,3,0.0,0
UNDER,2024020155:8473575,2.9,3,0.0,0
UNDER,2024020155:8478007,2.66,3,0.0,0
UNDER,2024020156:8476945,2.78,3,0.0,0
UNDER,2024020156:8479312,2.88,3,0.0,0
UNDER,2024020157:8476883,-3.0,3,0.0,0
UNDER,2024020158:8478971,-3.0,3,0.0,0
UNDER,2024020158:8481692,2.54,3,2.54,3
UNDER,2024020159:8474593,2.4400000000000004,3,2.4400000000000004,3
UNDER,2024020159:8481668,2.79,3,0.0,0
UNDER,2024020160:8475311,2.5700000000000003,3,2.5700000000000003,3
UNDER,2024020161:8478916,2.8,3,0.0,0
UNDER,2024020161:8479361,2.7699999999999996,3,2.7699999999999996,3
UNDER,2024020162:8476412,2.88,3,2.88,3
UNDER,2024020162:8481035,2.38,3,0.0,0
UNDER,2024020163:8477968,2.56,3,0.0,0
UNDER,2024020164:8479292,2.47,3,0.0,0
UNDER,2024020164:8480051,2.5600000000000005,3,2.5600000000000005,3
UNDER,2024020165:8480280,2.78,3,2.78,3
UNDER,2024020165:8481611,2.88,3,0.0,0
UNDER,2024020166:8475717,2.6,3,0.0,0
UNDER,2024020167:8475852,1.7000000000000002,2,0.0,0
UNDER,2024020167:8478406,2.45,3,2.45,3
UNDER,2024020168:8475683,-1.0,1,0.0,0
UNDER,2024020168:8479979,2.94,3,0.0,0
UNDER,2024020169:8478009,-3.0,3,0.0,0
UNDER,2024020169:8482221,-3.0,3,-3.0,3
UNDER,2024020170:8476999,2.54,3,0.0,0
UNDER,2024020170:8478048,-3.0,3,0.0,0
UNDER,2024020171:8477480,2.47,3,2.47,3
UNDER,2024020171:8478007,-3.0,3,0.0,0
UNDER,2024020172:8476883,2.34,3,0.0,0
UNDER,2024020172:8479406,-3.0,3,0.0,0
UNDER,2024020173:8474593,-3.0,3,0.0,0
UNDER,2024020173:8478435,3.0799999999999996,3,3.0799999999999996,3
UNDER,2024020174:8479193,1.76,2,0.0,0
UNDER,2024020174:8481519,1.8499999999999999,2,1.8499999999999999,2
UNDER,2024020175:8476914,0.8,1,0.8,1
UNDER,2024020175:8481035,2.35,3,0.0,0
UNDER,2024020176:8475852,-3.0,3,-3.0,3
UNDER,2024020177:8480193,2.5,3,2.5,3
UNDER,2024020177:8480313,-3.0,3,0.0,0
UNDER,2024020178:8476341,2.5500000000000003,3,2.5500000000000003,3
UNDER,2024020179:8475660,-3.0,3,0.0,0
UNDER,2024020179:8480045,2.8899999999999997,3,0.0,0
UNDER,2024020180:8477968,-3.0,3,0.0,0
UNDER,2024020180:8478470,2.45,3,2.45,3
UNDER,2024020181:8476412,-3.0,3,0.0,0
UNDER,2024020181:8479361,3.01,3,0.0,0
UNDER,2024020182:8481020,2.4400000000000004,3,2.4400000000000004,3
UNDER,2024020183:8478499,2.5500000000000003,3,0.0,0
UNDER,2024020183:8478971,-3.0,3,-3.0,3
UNDER,2024020184:8478406,2.71,3,2.71,3
UNDER,2024020184:8480947,2.41,3,0.0,0
UNDER,2024020185:8478009,-3.0,3,0.0,0
UNDER,2024020185:8478048,-3.0,3,0.0,0
UNDER,2024020186:8476945,-1.0,1,0.0,0
UNDER,2024020187:8478916,-2.0,2,-2.0,2
UNDER,2024020187:8480280,2.5300000000000002,3,2.5300000000000002,3
UNDER,2024020188:8479292,-3.0,3,-3.0,3
UNDER,2024020188:8481611,1.8599999999999999,2,0.0,0
UNDER,2024020189:8476932,-1.0,1,0.0,0
UNDER,2024020189:8479406,2.67,3,0.0,0
UNDER,2024020190:8478435,2.62,3,0.0,0
UNDER,2024020190:8479973,-2.0,2,-1.0,1
UNDER,2024020191:8482821,-3.0,3,-3.0,3
UNDER,2024020192:8475311,2.67,3,2.67,3
UNDER,2024020192:8477424,2.67,3,0.0,0
UNDER,2024020193:8474596,-3.0,3,0.0,0
UNDER,2024020193:8475717,2.8099999999999996,3,0.0,0
UNDER,2024020194:8476999,-3.0,3,0.0,0
UNDER,2024020194:8480045,-3.0,3,0.0,0
UNDER,2024020195:8476932,-3.0,3,0.0,0
UNDER,2024020195:8480280,2.33,3,0.0,0
UNDER,2024020196:8478470,-3.0,3,-3.0,3
UNDER,2024020196:8481692,2.5600000000000005,3,0.0,0
UNDER,2024020197:8481611,2.33,3,0.0,0
UNDER,2024020198:8477968,2.62,3,0.0,0
UNDER,2024020198:8478009,-3.0,3,0.0,0
UNDER,2024020199:8476412,2.5100000000000002,3,0.0,0
UNDER,2024020199:8476883,2.7199999999999998,3,0.0,0
UNDER,2024020200:8479406,2.6000000000000005,3,0.0,0
UNDER,2024020200:8479496,2.5,3,0.0,0
UNDER,2024020201:8476945,2.63,3,0.0,0
UNDER,2024020201:8478872,1.89,2,0.0,0
UNDER,2024020202:8475831,1.75,2,0.0,0
UNDER,2024020202:8481020,2.45,3,2.45,3
UNDER,2024020203:8480843,-3.0,3,-3.0,3
UNDER,2024020203:8480947,1.77,2,0.0,0
UNDER,2024020204:8477970,-2.0,2,-2.0,2
UNDER,2024020204:8478007,2.62,3,2.62,3
UNDER,2024020205:8480313,-3.0,3,0.0,0
UNDER,2024020206:8475660,-3.0,3,-3.0,3
UNDER,2024020206:8475852,2.78,3,0.0,0
UNDER,2024020207:8478499,2.5500000000000003,3,0.0,0
UNDER,2024020207:8479973,-3.0,3,0.0,0
UNDER,2024020208:8476914,-3.0,3,0.0,0
UNDER,2024020208:8481692,-3.0,3,-3.0,3
UNDER,2024020209:8473575,2.4400000000000004,3,2.4400000000000004,3
UNDER,2024020209:8476341,2.74,3,0.0,0
UNDER,2024020210:8476883,-3.0,3,0.0,0
UNDER,2024020211:8475683,2.67,3,0.0,0
UNDER,2024020212:8474593,2.84,3,0.0,0
UNDER,2024020212:8478470,2.86,3,2.86,3
UNDER,2024020213:8478048,2.7800000000000002,3,0.0,0
UNDER,2024020213:8480045,2.43,3,2.43,3
UNDER,2024020214:8477968,2.75,3,2.75,3
UNDER,2024020214:8481611,-3.0,3,0.0,0
UNDER,2024020215:8480981,-3.0,3,0.0,0
UNDER,2024020216:8479979,-3.0,3,0.0,0
UNDER,2024020216:8482821,-3.0,3,-3.0,3
UNDER,2024020217:8476945,-3.0,3,0.0,0
UNDER,2024020217:8480382,1.7000000000000002,2,1.7000000000000002,2
UNDER,2024020218:8475311,2.62,3,0.0,0
UNDER,2024020218:8480947,2.46,3,0.8700000000000001,1
UNDER,2024020219:8470594,2.6100000000000003,3,0.0,0
UNDER,2024020219:8477970,2.84,3,2.84,3
UNDER,2024020220:8475660,2.4000000000000004,3,2.4000000000000004,3
UNDER,2024020220:8476932,2.84,3,0.0,0
UNDER,2024020221:8479292,-3.0,3,0.0,0
UNDER,2024020222:8479406,-3.0,3,0.0,0
UNDER,2024020222:8480843,2.49,3,2.49,3
UNDER,2024020223:8478916,2.49,3,2.49,3
UNDER,2024020224:8480045,1.74,2,0.0,0
UNDER,2024020225:8475683,-3.0,3,0.0,0
UNDER,2024020225:8481035,-2.0,2,-2.0,2
UNDER,2024020226:8476999,1.6900000000000002,2,1.6900000000000002,2
UNDER,2024020227:8478470,2.7199999999999998,3,2.7199999999999998,3
UNDER,2024020227:8479361,1.6900000000000002,2,0.0,0
UNDER,2024020228:8471734,-3.0,3,0.0,0
UNDER,2024020228:8478024,2.5,3,2.5,3
UNDER,2024020229:8476412,1.61,2,1.61,2
UNDER,2024020229:8480313,1.93,2,0.0,0
UNDER,2024020230:8476945,-2.0,2,0.0,0
UNDER,2024020231:8474593,1.93,2,0.0,0
UNDER,2024020231:8478009,-2.0,2,0.0,0
UNDER,2024020232:8478971,1.6600000000000001,2,0.0,0
UNDER,2024020233:8480382,1.91,2,1.91,2
UNDER,2024020234:8478007,1.6600000000000001,2,1.6600000000000001,2
UNDER,2024020235:8479973,1.9,2,0.0,0
UNDER,2024020235:8480947,1.89,2,0.0,0
UNDER,2024020236:8474596,-3.0,3,0.0,0
UNDER,2024020236:8478406,-3.0,3,-3.0,3
UNDER,2024020237:8475852,-1.0,1,0.0,0
UNDER,2024020237:8479406,2.46,3,0.0,0
UNDER,2024020239:8480045,0.95,1,0.0,0
UNDER,2024020239:8480051,1.8199999999999998,2,1.8199999999999998,2
UNDER,2024020240:8477970,-3.0,3,-3.0,3
UNDER,2024020240:8481035,-3.0,3,0.0,0
UNDER,2024020241:8479979,2.3,3,0.0,0
UNDER,2024020241:8482446,2.4000000000000004,3,2.4000000000000004,3
UNDER,2024020242:8475311,2.42,3,1.6300000000000001,2
UNDER,2024020242:8481692,-3.0,3,-3.0,3
UNDER,2024020243:8477424,-3.0,3,0.0,0
