game_date,game_id,goalie_name,betting_line,goalie_id,team_abbrev,opponent_team,is_home,predicted_saves,prob_over,confidence_pct,confidence_bucket,recommendation,bet_amount,bet_selection,actual_saves,result,profit_loss,notes,line_over,line_under,ev,book
2026-01-13,2025020725,lankinen,25.5,8480947.0,VAN,OTT,0,25.5,0.4920174479484558,1.596510410308838,50-55%,NO BET,,NONE,38.0,NO BET,0.0,,-118.0,-110.0,-0.0158270001411438,
2026-01-13,2025020733,hildeby,26.5,8483710.0,TOR,UTA,0,26.5,0.5025517344474792,0.5103468894958496,50-55%,NO BET,,NONE,35.0,NO BET,0.0,,-112.0,-117.0,-0.0257501602172851,
2026-01-13,2025020733,vejmelka,21.5,8478872.0,UTA,TOR,1,21.60000038146973,0.5225210189819336,4.504203796386719,50-55%,NO BET,,NONE,19.0,NO BET,0.0,,-129.0,-102.0,-0.0274715423583984,
2026-01-13,2025020732,sorokin,24.5,8478009.0,NYI,WPG,0,24.70000076293945,0.532870888710022,6.574177742004395,50-55%,NO BET,,NONE,17.0,NO BET,0.0,,-129.0,-102.0,-0.0304479002952575,
2026-01-13,2025020732,hellebuyck,22.5,8476945.0,WPG,NYI,1,22.60000038146973,0.5217793583869934,4.355871677398682,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-130.0,100.0,-0.021779358386993,
2026-01-13,2025020731,,,,EDM,NSH,0,,,,,,,NONE,,,,,,,,
2026-01-13,2025020731,saros,24.5,8477424.0,NSH,EDM,1,24.70000076293945,0.5351357460021973,7.027149200439453,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,-124.0,-105.0,-0.0184356570243835,
2026-01-13,2025020730,bussi,19.5,8483548.0,CAR,STL,0,19.79999923706055,0.553071916103363,10.61438369750977,55-60%,OVER,1.0,OVER,28.0,WIN,0.8771929824561404,,-114.0,-108.0,0.020361661911011,
2026-01-13,2025020725,meriläinen,21.5,8482447.0,OTT,VAN,1,21.60000038146973,0.5126954913139343,2.539098262786865,50-55%,NO BET,,NONE,19.0,NO BET,0.0,,-113.0,-115.0,-0.0178209543228149,
2026-01-13,2025020730,hofer,26.5,8480981.0,STL,CAR,1,26.5,0.4926919639110565,1.461607217788696,50-55%,NO BET,,NONE,33.0,NO BET,0.0,,-122.0,-107.0,-0.0096002221107482,
2026-01-13,2025020729,swayman,23.5,8480280.0,BOS,DET,1,23.60000038146973,0.528777003288269,5.755400657653809,50-55%,NO BET,,NONE,24.0,NO BET,0.0,,-118.0,-110.0,-0.0125073790550231,
2026-01-13,2025020728,wolf,26.5,8481692.0,CGY,CBJ,0,26.39999961853027,0.4788225293159485,4.235494136810303,50-55%,NO BET,,NONE,38.0,NO BET,0.0,,-103.0,-127.0,-0.0285666584968566,
2026-01-13,2025020728,greaves,26.5,8482982.0,CBJ,CGY,1,26.60000038146973,0.5237208008766174,4.744160175323486,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-107.0,-122.0,0.006812572479248,
2026-01-13,2025020727,montembeault,23.5,8478470.0,MTL,WSH,0,23.60000038146973,0.5148718357086182,2.974367141723633,50-55%,NO BET,,NONE,39.0,NO BET,0.0,,-125.0,-104.0,-0.0246757864952087,
2026-01-13,2025020727,thompson,22.5,8480313.0,WSH,MTL,1,22.60000038146973,0.5291582345962524,5.831646919250488,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-124.0,-106.0,-0.0244131684303283,
2026-01-13,2025020725,lankinen,25.5,8480947.0,VAN,OTT,0,25.5,0.4920174479484558,1.596510410308838,50-55%,NO BET,,NONE,38.0,NO BET,0.0,,-118.0,-110.0,-0.0158270001411438,Underdog
2026-01-13,2025020726,silovs,22.5,8481668.0,PIT,TBL,1,22.70000076293945,0.5380865335464478,7.617306709289551,50-55%,NO BET,,NONE,30.0,NO BET,0.0,,-112.0,-117.0,0.0097846388816833,
2026-01-13,2025020729,,,,DET,BOS,0,,,,,,,NONE,,,,,,,,
2026-01-13,2025020725,meriläinen,21.5,8482447.0,OTT,VAN,1,21.60000038146973,0.5126954913139343,2.539098262786865,50-55%,NO BET,,NONE,19.0,NO BET,0.0,,-113.0,-115.0,-0.0178209543228149,Underdog
2026-01-13,2025020734,desmith,25.5,8479193.0,DAL,ANA,0,25.70000076293945,0.5317273736000061,6.345474720001221,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-113.0,-115.0,0.0012109279632568,
2026-01-13,2025020734,dostal,22.5,8480843.0,ANA,DAL,1,22.79999923706055,0.5653749108314514,13.07498168945312,55-60%,NO BET,1.0,OVER,24.0,WIN,0.8264462809917354,,-121.0,-103.0,0.017863571643829,
2026-01-14,2025020737,,,,OTT,NYR,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-14,2025020737,quick,24.5,8471734.0,NYR,OTT,1,24.60000038146973,0.5266437530517578,5.328750610351562,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-122.0,100.0,-0.0229057669639587,Underdog
2026-01-14,2025020735,,,,SEA,NJD,0,,,,,,,NONE,,,,,,,,
2026-01-14,2025020736,luukkonen,23.5,8480045.0,BUF,PHI,1,23.60000038146973,0.5146058797836304,2.921175956726074,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-102.0,-121.0,0.0096553564071655,
2026-01-14,2025020736,Meriläinen,21.5,8478435.0,PHI,BUF,0,21.60000038146973,0.5190304517745972,3.806090354919434,50-55%,NO BET,,NONE,3.0,NO BET,0.0,,-122.0,-102.0,-0.023980975151062,
2026-01-14,2025020737,quick,24.5,8471734.0,NYR,OTT,1,24.60000038146973,0.5266437530517578,5.328750610351562,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-122.0,100.0,-0.0229057669639587,
2026-01-14,2025020737,,,,OTT,NYR,0,,,,,,,NONE,,,,,,,,
2026-01-14,2025020738,kuemper,23.5,8475311.0,LAK,VGK,1,23.60000038146973,0.5251340270042419,5.026805400848389,50-55%,NO BET,,NONE,24.0,NO BET,0.0,,-122.0,100.0,-0.0244154930114746,
2026-01-14,2025020735,markstrom,22.5,8474593.0,NJD,SEA,1,22.70000076293945,0.5447613000869751,8.95226001739502,50-55%,OVER,2.0,OVER,15.0,LOSS,-2.0,,-103.0,-127.0,0.0373721122741699,
2026-01-14,2025020735,markstrom,22.5,8474593.0,NJD,SEA,1,22.70000076293945,0.5447613000869751,8.95226001739502,50-55%,OVER,2.0,OVER,15.0,LOSS,-2.0,,-103.0,-127.0,0.0373721122741699,Underdog
2026-01-14,2025020735,,,,SEA,NJD,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-14,2025020736,luukkonen,23.5,8480045.0,BUF,PHI,1,23.60000038146973,0.5146058797836304,2.921175956726074,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-102.0,-121.0,0.0096553564071655,Underdog
2026-01-14,2025020736,Meriläinen,21.5,8478435.0,PHI,BUF,0,21.60000038146973,0.5190304517745972,3.806090354919434,50-55%,NO BET,,NONE,3.0,NO BET,0.0,,-122.0,-102.0,-0.023980975151062,Underdog
2026-01-14,2025020738,schmid,21.5,8481033.0,VGK,LAK,0,21.5,0.5091640949249268,1.832818984985352,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-121.0,-102.0,-0.0141146183013916,Underdog
2026-01-14,2025020738,kuemper,23.5,8475311.0,LAK,VGK,1,23.60000038146973,0.5251340270042419,5.026805400848389,50-55%,NO BET,,NONE,24.0,NO BET,0.0,,-122.0,100.0,-0.0244154930114746,Underdog
2026-01-14,2025020738,schmid,21.5,8481033.0,VGK,LAK,0,21.5,0.5091640949249268,1.832818984985352,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-121.0,-102.0,-0.0141146183013916,
2026-01-15,2025020740,ellis,23.5,8481551.0,BUF,MTL,1,23.60000038146973,0.5167751908302307,3.355038166046143,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-109.0,-113.0,-0.0047559142112731,Underdog
2026-01-15,2025020741,ersson,23.5,8481035.0,PHI,PIT,0,23.5,0.5099865198135376,1.99730396270752,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-113.0,-109.0,-0.0205299258232116,
2026-01-15,2025020742,thompson,22.5,8480313.0,WSH,SJS,1,22.70000076293945,0.5344140529632568,6.882810592651367,50-55%,OVER,1.0,OVER,23.0,WIN,0.970873786407767,,-103.0,-121.0,0.0270248651504516,
2026-01-15,2025020743,merzlikins,23.5,8478007.0,CBJ,VAN,1,23.60000038146973,0.5200234055519104,4.00468111038208,50-55%,NO BET,,NONE,30.0,NO BET,0.0,,-118.0,-105.0,-0.0212609767913818,
2026-01-15,2025020743,lankinen,26.5,8480947.0,VAN,CBJ,0,26.39999961853027,0.4894924163818359,2.101516723632812,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,100.0,-122.0,-0.010507583618164,
2026-01-15,2025020739,swayman,22.5,8480280.0,BOS,SEA,1,22.70000076293945,0.5357988476753235,7.159769535064697,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-115.0,-107.0,0.0009151101112365,
2026-01-15,2025020739,daccord,25.5,8478916.0,SEA,BOS,0,25.5,0.4986317753791809,0.2736449241638184,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-102.0,-121.0,-0.0063187479972839,
2026-01-15,2025020745,knight,25.5,8481519.0,CHI,CGY,1,25.39999961853027,0.4893680512905121,2.126389741897583,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-112.0,-110.0,-0.0131776332855224,
2026-01-15,2025020744,,,,WPG,MIN,0,,,,,,,NONE,,,,,,,,
2026-01-15,2025020745,,,,CGY,CHI,0,,,,,,,NONE,,,,,,,,
2026-01-15,2025020746,,,,DAL,UTA,0,,,,,,,NONE,,,,,,,,
2026-01-15,2025020747,,,,NYI,EDM,0,,,,,,,NONE,,,,,,,,
2026-01-15,2025020748,,,,TOR,VGK,0,,,,,,,NONE,,,,,,,,
2026-01-15,2025020741,skinner,21.5,8479973.0,PIT,PHI,1,21.5,0.5096580982208252,1.931619644165039,50-55%,NO BET,,NONE,31.0,NO BET,0.0,,-124.0,101.0,-0.0071705281734466,
2026-01-15,2025020744,wallstedt,23.5,8482661.0,MIN,WPG,1,23.60000038146973,0.5280665755271912,5.613315105438232,50-55%,NO BET,,NONE,14.0,NO BET,0.0,,-121.0,-102.0,-0.0194447636604309,
2026-01-15,2025020740,fowler,23.5,8484170.0,MTL,BUF,0,23.60000038146973,0.5146946907043457,2.938938140869141,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-122.0,-102.0,-0.0196452140808105,
2026-01-15,2025020742,nedeljkovic,26.5,8482137.0,SJS,WSH,0,26.39999961853027,0.4711514115333557,5.769717693328857,50-55%,NO BET,,NONE,0.0,NO BET,0.0,,103.0,-127.0,-0.0214594304561615,
2026-01-15,2025020745,knight,25.5,8481519.0,CHI,CGY,1,25.39999961853027,0.4893680512905121,2.126389741897583,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-112.0,-110.0,-0.0131776332855224,Underdog
2026-01-15,2025020746,,,,DAL,UTA,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-15,2025020745,,,,CGY,CHI,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-15,2025020740,ellis,23.5,8481551.0,BUF,MTL,1,23.60000038146973,0.5167751908302307,3.355038166046143,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-109.0,-113.0,-0.0047559142112731,
2026-01-15,2025020744,,,,WPG,MIN,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-15,2025020744,wallstedt,23.5,8482661.0,MIN,WPG,1,23.60000038146973,0.5280665755271912,5.613315105438232,50-55%,NO BET,,NONE,14.0,NO BET,0.0,,-121.0,-102.0,-0.0194447636604309,Underdog
2026-01-15,2025020739,daccord,25.5,8478916.0,SEA,BOS,0,25.5,0.4986317753791809,0.2736449241638184,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-102.0,-121.0,-0.0063187479972839,Underdog
2026-01-15,2025020739,swayman,22.5,8480280.0,BOS,SEA,1,22.70000076293945,0.5357988476753235,7.159769535064697,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-115.0,-107.0,0.0009151101112365,Underdog
2026-01-15,2025020743,lankinen,26.5,8480947.0,VAN,CBJ,0,26.39999961853027,0.4894924163818359,2.101516723632812,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,100.0,-122.0,-0.010507583618164,Underdog
2026-01-15,2025020743,merzlikins,23.5,8478007.0,CBJ,VAN,1,23.60000038146973,0.5200234055519104,4.00468111038208,50-55%,NO BET,,NONE,30.0,NO BET,0.0,,-118.0,-105.0,-0.0212609767913818,Underdog
2026-01-15,2025020742,nedeljkovic,26.5,8482137.0,SJS,WSH,0,26.39999961853027,0.4711514115333557,5.769717693328857,50-55%,NO BET,,NONE,0.0,NO BET,0.0,,103.0,-127.0,-0.0214594304561615,Underdog
2026-01-15,2025020742,thompson,22.5,8480313.0,WSH,SJS,1,22.70000076293945,0.5344140529632568,6.882810592651367,50-55%,OVER,1.0,OVER,23.0,WIN,0.970873786407767,,-103.0,-121.0,0.0270248651504516,Underdog
2026-01-15,2025020741,ersson,23.5,8481035.0,PHI,PIT,0,23.5,0.5099865198135376,1.99730396270752,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-113.0,-109.0,-0.0205299258232116,Underdog
2026-01-15,2025020741,skinner,21.5,8479973.0,PIT,PHI,1,21.5,0.5096580982208252,1.931619644165039,50-55%,NO BET,,NONE,31.0,NO BET,0.0,,-124.0,101.0,-0.0071705281734466,Underdog
2026-01-15,2025020740,fowler,23.5,8484170.0,MTL,BUF,0,23.60000038146973,0.5146946907043457,2.938938140869141,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-122.0,-102.0,-0.0196452140808105,Underdog
2026-01-15,2025020748,,,,TOR,VGK,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-15,2025020747,,,,NYI,EDM,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-16,2025020752,,,,NSH,COL,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-16,2025020752,blackwood,23.5,8478406.0,COL,NSH,1,23.60000038146973,0.511357843875885,2.271568775177002,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-104.0,-125.0,0.001553893089294,Underdog
2026-01-16,2025020751,vasilevskiy,22.5,8476883.0,TBL,STL,0,22.70000076293945,0.5377611517906189,7.552230358123779,50-55%,NO BET,,NONE,19.0,NO BET,0.0,,-113.0,-118.0,0.00724470615387,Underdog
2026-01-16,2025020751,hofer,23.5,8480981.0,STL,TBL,1,23.60000038146973,0.5283610820770264,5.672216415405273,50-55%,NO BET,,NONE,34.0,NO BET,0.0,,-107.0,-122.0,0.011452853679657,Underdog
2026-01-16,2025020750,bobrovsky,25.5,8475683.0,FLA,CAR,0,25.39999961853027,0.4860330522060394,2.793389558792114,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-108.0,-121.0,-0.0331977307796478,Underdog
2026-01-16,2025020750,,,,CAR,FLA,1,,,,,,,NONE,,,,,,,,Underdog
2026-01-16,2025020749,askarov,25.5,8482137.0,SJS,DET,0,25.39999961853027,0.4757356643676758,4.852867126464844,50-55%,UNDER,1.0,UNDER,21.0,WIN,0.9803921568627452,,-121.0,-102.0,0.0292148292064666,Underdog
2026-01-16,2025020749,gibson,22.5,8476434.0,DET,SJS,1,22.60000038146973,0.5244473218917847,4.889464378356934,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-124.0,-105.0,-0.0291240811347961,Underdog
2026-01-16,2025020753,kuemper,24.5,8475311.0,LAK,ANA,1,24.39999961853027,0.4838544726371765,3.229105472564697,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,104.0,-136.0,-0.0063416063785552,Underdog
2026-01-16,2025020753,dostal,24.5,8480843.0,ANA,LAK,0,24.29999923706055,0.468105673789978,6.378865242004395,50-55%,NO BET,1.0,UNDER,26.0,LOSS,-1.0,,-105.0,-107.0,0.014986097812653,
2026-01-16,2025020749,gibson,22.5,8476434.0,DET,SJS,1,22.60000038146973,0.5244473218917847,4.889464378356934,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-124.0,-105.0,-0.0291240811347961,
2026-01-16,2025020749,askarov,25.5,8482137.0,SJS,DET,0,25.39999961853027,0.4757356643676758,4.852867126464844,50-55%,UNDER,1.0,UNDER,21.0,WIN,0.9803921568627452,,-121.0,-102.0,0.0292148292064666,
2026-01-16,2025020750,,,,CAR,FLA,1,,,,,,,NONE,,,,,,,,
2026-01-16,2025020750,bobrovsky,25.5,8475683.0,FLA,CAR,0,25.39999961853027,0.4860330522060394,2.793389558792114,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-108.0,-121.0,-0.0331977307796478,
2026-01-16,2025020751,hofer,23.5,8480981.0,STL,TBL,1,23.60000038146973,0.5283610820770264,5.672216415405273,50-55%,NO BET,,NONE,34.0,NO BET,0.0,,-107.0,-122.0,0.011452853679657,
2026-01-16,2025020751,vasilevskiy,22.5,8476883.0,TBL,STL,0,22.70000076293945,0.5377611517906189,7.552230358123779,50-55%,NO BET,,NONE,19.0,NO BET,0.0,,-113.0,-118.0,0.00724470615387,
2026-01-16,2025020752,blackwood,23.5,8478406.0,COL,NSH,1,23.60000038146973,0.511357843875885,2.271568775177002,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-104.0,-125.0,0.001553893089294,
2026-01-16,2025020752,,,,NSH,COL,0,,,,,,,NONE,,,,,,,,
2026-01-16,2025020753,dostal,24.5,8480843.0,ANA,LAK,0,24.29999923706055,0.468105673789978,6.378865242004395,50-55%,NO BET,1.0,UNDER,26.0,LOSS,-1.0,,-105.0,-107.0,0.014986097812653,Underdog
2026-01-16,2025020753,kuemper,24.5,8475311.0,LAK,ANA,1,24.39999961853027,0.4838544726371765,3.229105472564697,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,104.0,-136.0,-0.0063416063785552,
2026-01-17,2025020763,korpisalo,22.5,8476914.0,BOS,CHI,0,22.60000038146973,0.5244103670120239,4.882073402404785,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-125.0,-104.0,-0.0311452150344848,Underdog
2026-01-17,2025020764,lankinen,25.5,8480947.0,VAN,EDM,1,25.39999961853027,0.4826528131961823,3.46943736076355,50-55%,NO BET,,NONE,0.0,NO BET,0.0,,-106.0,-124.0,-0.0319102704524993,Underdog
2026-01-17,2025020766,,,,LAK,ANA,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020765,schmid,21.5,8481033.0,VGK,NSH,1,21.70000076293945,0.5330469012260437,6.60938024520874,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-124.0,,-0.0205245018005371,Underdog
2026-01-17,2025020765,,,,NSH,VGK,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020764,jarry,23.5,8477465.0,EDM,VAN,0,23.60000038146973,0.5193759202957153,3.875184059143066,50-55%,NO BET,,NONE,31.0,NO BET,0.0,,-107.0,-122.0,0.0024676918983459,Underdog
2026-01-17,2025020763,soderblom,23.5,8482821.0,CHI,BOS,1,23.5,0.5075373649597168,1.507472991943359,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-124.0,-106.0,-0.0221004486083984,Underdog
2026-01-17,2025020760,merzlikins,26.5,8478007.0,CBJ,PIT,0,26.29999923706055,0.4607813954353333,7.84372091293335,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-104.0,-125.0,-0.016336977481842,Underdog
2026-01-17,2025020765,,,,NSH,VGK,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020754,,,,MIN,BUF,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020761,,,,FLA,WSH,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020761,thompson,24.5,8480313.0,WSH,FLA,1,24.39999961853027,0.484540194272995,3.091961145401001,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-124.0,-106.0,0.0008966922760009,Underdog
2026-01-17,2025020762,hildeby,25.5,8483710.0,TOR,WPG,0,25.29999923706055,0.4635265171527863,7.294696807861328,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-115.0,-107.0,0.019565284252167,Underdog
2026-01-17,2025020760,silovs,24.5,8481668.0,PIT,CBJ,1,24.39999961853027,0.4898678064346313,2.02643871307373,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-107.0,-122.0,-0.027040421962738,Underdog
2026-01-17,2025020759,andersen,22.5,8475883.0,CAR,NJD,0,22.60000038146973,0.5256665349006653,5.133306980133057,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-115.0,-107.0,-0.0092172026634216,Underdog
2026-01-17,2025020766,,,,LAK,ANA,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020755,,,,PHI,NYR,1,,,,,,,NONE,,,,,,,,
2026-01-17,2025020758,montembeault,24.5,8478470.0,MTL,OTT,0,24.39999961853027,0.4824399650096893,3.512006998062134,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-124.0,-106.0,0.002996921539307,Underdog
2026-01-17,2025020757,,,,SEA,UTA,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020757,vejmelka,21.5,8478872.0,UTA,SEA,1,21.60000038146973,0.5218251943588257,4.365038871765137,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-122.0,100.0,-0.0218251943588256,Underdog
2026-01-17,2025020756,,,,NYI,CGY,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020756,wolf,24.5,8481692.0,CGY,NYI,1,24.5,0.4925245940685272,1.495081186294556,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,-103.0,-127.0,-0.0148645937442779,Underdog
2026-01-17,2025020755,rittich,25.5,8479496.0,NYR,PHI,0,25.39999961853027,0.4853150248527527,2.936995029449463,50-55%,NO BET,,NONE,,,,,-124.0,-105.0,0.002489864826202,Underdog
2026-01-17,2025020755,,,,PHI,NYR,1,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020754,,,,MIN,BUF,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-17,2025020758,Meriläinen,20.5,8482447.0,OTT,MTL,1,20.70000076293945,0.5429470539093018,8.589410781860352,50-55%,NO BET,,NONE,13.0,NO BET,0.0,,-117.0,-106.0,0.0037765502929687,Underdog
2026-01-17,2025020755,rittich,25.5,8479496.0,NYR,PHI,0,25.39999961853027,0.4853150248527527,2.936995029449463,50-55%,NO BET,,NONE,,,,,-124.0,-105.0,0.002489864826202,
2026-01-17,2025020759,markstrom,25.5,8474593.0,NJD,CAR,1,25.29999923706055,0.4688402414321899,6.231951713562012,50-55%,UNDER,1.0,UNDER,31.0,LOSS,-1.0,,-130.0,100.0,0.03115975856781,Underdog
2026-01-17,2025020756,,,,NYI,CGY,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020756,wolf,24.5,8481692.0,CGY,NYI,1,24.5,0.4925245940685272,1.495081186294556,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,-103.0,-127.0,-0.0148645937442779,
2026-01-17,2025020765,schmid,21.5,8481033.0,VGK,NSH,1,21.70000076293945,0.5330469012260437,6.60938024520874,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-124.0,,-0.0205245018005371,
2026-01-17,2025020764,jarry,23.5,8477465.0,EDM,VAN,0,23.60000038146973,0.5193759202957153,3.875184059143066,50-55%,NO BET,,NONE,31.0,NO BET,0.0,,-107.0,-122.0,0.0024676918983459,
2026-01-17,2025020764,lankinen,25.5,8480947.0,VAN,EDM,1,25.39999961853027,0.4826528131961823,3.46943736076355,50-55%,NO BET,,NONE,0.0,NO BET,0.0,,-106.0,-124.0,-0.0319102704524993,
2026-01-17,2025020763,korpisalo,22.5,8476914.0,BOS,CHI,0,22.60000038146973,0.5244103670120239,4.882073402404785,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-125.0,-104.0,-0.0311452150344848,
2026-01-17,2025020763,soderblom,23.5,8482821.0,CHI,BOS,1,23.5,0.5075373649597168,1.507472991943359,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-124.0,-106.0,-0.0221004486083984,
2026-01-17,2025020762,hildeby,25.5,8483710.0,TOR,WPG,0,25.29999923706055,0.4635265171527863,7.294696807861328,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-115.0,-107.0,0.019565284252167,
2026-01-17,2025020762,hellebuyck,22.5,8476945.0,WPG,TOR,1,22.60000038146973,0.5289821028709412,5.796420574188232,50-55%,OVER,1.0,OVER,33.0,WIN,1.0,,100.0,-130.0,0.0289821028709411,
2026-01-17,2025020761,,,,FLA,WSH,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020761,thompson,24.5,8480313.0,WSH,FLA,1,24.39999961853027,0.484540194272995,3.091961145401001,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-124.0,-106.0,0.0008966922760009,
2026-01-17,2025020762,hellebuyck,22.5,8476945.0,WPG,TOR,1,22.60000038146973,0.5289821028709412,5.796420574188232,50-55%,OVER,1.0,OVER,33.0,WIN,1.0,,100.0,-130.0,0.0289821028709411,Underdog
2026-01-17,2025020760,silovs,24.5,8481668.0,PIT,CBJ,1,24.39999961853027,0.4898678064346313,2.02643871307373,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-107.0,-122.0,-0.027040421962738,
2026-01-17,2025020759,andersen,22.5,8475883.0,CAR,NJD,0,22.60000038146973,0.5256665349006653,5.133306980133057,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-115.0,-107.0,-0.0092172026634216,
2026-01-17,2025020759,markstrom,25.5,8474593.0,NJD,CAR,1,25.29999923706055,0.4688402414321899,6.231951713562012,50-55%,UNDER,1.0,UNDER,31.0,LOSS,-1.0,,-130.0,100.0,0.03115975856781,
2026-01-17,2025020758,montembeault,24.5,8478470.0,MTL,OTT,0,24.39999961853027,0.4824399650096893,3.512006998062134,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-124.0,-106.0,0.002996921539307,
2026-01-17,2025020758,Meriläinen,20.5,8482447.0,OTT,MTL,1,20.70000076293945,0.5429470539093018,8.589410781860352,50-55%,NO BET,,NONE,13.0,NO BET,0.0,,-117.0,-106.0,0.0037765502929687,
2026-01-17,2025020760,merzlikins,26.5,8478007.0,CBJ,PIT,0,26.29999923706055,0.4607813954353333,7.84372091293335,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-104.0,-125.0,-0.016336977481842,
2026-01-17,2025020757,,,,SEA,UTA,0,,,,,,,NONE,,,,,,,,
2026-01-17,2025020757,vejmelka,21.5,8478872.0,UTA,SEA,1,21.60000038146973,0.5218251943588257,4.365038871765137,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-122.0,100.0,-0.0218251943588256,
2026-01-18,2025020767,,,,TBL,DAL,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-18,2025020768,,,,OTT,DET,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-18,2025020769,,,,STL,EDM,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-18,2025020768,,,,OTT,DET,0,,,,,,,NONE,,,,,,,,
2026-01-18,2025020767,,,,TBL,DAL,0,,,,,,,NONE,,,,,,,,
2026-01-18,2025020769,,,,STL,EDM,0,,,,,,,NONE,,,,,,,,
2026-01-19,2025020770,,,,CAR,BUF,1,,,,,,,NONE,,,,,,,,Underdog
2026-01-19,2025020770,Luukkonen,27.5,8480045.0,BUF,CAR,0,27.39999961853027,0.4749084413051605,5.018311500549316,50-55%,NO BET,,NONE,26.0,NO BET,0.0,,-112.0,-117.0,-0.0140789747238159,Underdog
2026-01-19,2025020771,,,,WSH,COL,0,,,,,,,NONE,,,,,,,,Underdog
2026-01-19,2025020772,,,,PIT,SEA,0,,,,,,,NONE,,,,,,,,Underdog
